timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1484000405.038188,-0.911239,-1.276673,1.492878,0.442702,-0.678942,0.111741,-0.229098,0.957057,-0.177642,0.122775,0.014074,0.157897,-41.099731,124.598877,10.207153,,,,,,
1484000405.058206,-0.895703,-1.273483,1.519650,0.396175,-0.443677,0.113818,-0.228693,0.956127,-0.183086,0.039011,-0.023708,0.174435,-42.001602,124.225220,10.207703,,,,,,
1484000405.078195,-0.879180,-1.269267,1.546629,0.492800,-0.505411,0.056251,-0.228739,0.954884,-0.189409,-0.037633,-0.046497,0.144792,-41.928436,123.924072,9.534302,,,,,,
1484000405.098215,-0.864425,-1.261657,1.574467,0.600640,-0.617944,-0.060338,-0.231441,0.952596,-0.197474,-0.046681,-0.024282,0.143779,-42.378555,123.924377,9.308594,,,,,,
1484000405.118204,-0.851098,-1.252212,1.602819,0.657146,-0.753318,-0.076511,-0.235544,0.949680,-0.206463,-0.017111,-0.043430,0.130215,-42.378555,123.924377,9.308594,,,,,,
1484000405.138223,-0.842495,-1.242127,1.629905,0.658279,-0.899788,-0.096961,-0.240896,0.946473,-0.214846,0.028005,-0.024689,0.165957,-42.907562,123.100525,9.536987,,,,,,
1484000405.158212,-0.837347,-1.231932,1.655293,0.647116,-0.976317,-0.100244,-0.246942,0.943133,-0.222531,0.094293,0.010480,0.234845,-43.283905,122.875427,9.087524,,,,,,
1484000405.178232,-0.833783,-1.222107,1.680791,0.652786,-1.038940,-0.059932,-0.252997,0.939821,-0.229627,0.160025,0.045332,0.198743,-44.038223,122.051086,8.715515,,,,,,
1484000405.198221,-0.829824,-1.213077,1.706318,0.612773,-0.978813,-0.024581,-0.258337,0.936698,-0.236346,0.161932,0.058969,0.200076,-44.416626,121.376465,8.643311,,,,,,
1484000405.218240,-0.828531,-1.205409,1.728219,0.501756,-0.968108,-0.022908,-0.263317,0.933985,-0.241528,0.111110,0.055395,0.318020,-44.416626,121.376465,8.643311,,,,,,
1484000405.238230,-0.833232,-1.199316,1.745253,0.393844,-1.093266,-0.014089,-0.268656,0.931791,-0.244110,0.071283,0.071383,0.408859,-45.241394,121.378357,9.092041,,,,,,
