timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1484030199.864904,-1.379433,0.838901,0.429412,1.668570,-2.416914,-2.054605,-0.656082,-0.743909,-0.127105,-0.474488,-0.042910,-0.284287,-16.693649,8.792542,30.397827,,,,,,
1484030199.884893,-1.466539,0.890377,0.480083,2.178610,-2.431197,-2.431595,-0.625703,-0.777309,-0.065471,-0.359191,-0.051151,-0.324849,-16.321289,8.119202,31.901794,,,,,,
1484030199.904913,-1.570681,0.944515,0.551381,2.359196,-2.357152,-2.717908,-0.586136,-0.810213,-0.000068,-0.195191,0.005434,-0.246636,-14.675766,7.069031,33.409485,,,,,,
1484030199.924902,-1.686748,1.002533,0.640948,2.342436,-1.859888,-3.320781,-0.534555,-0.842837,0.062262,-0.088049,0.040072,-0.173163,-10.035187,4.817627,37.102661,,,,,,
1484030199.944921,-1.819120,1.071008,0.763371,2.562559,-1.057596,-4.338731,-0.464539,-0.877684,0.117787,-0.031112,0.142607,-0.166554,-10.035187,4.817627,37.102661,,,,,,
1484030199.964910,-2.004687,1.145546,0.957099,2.981154,-0.281209,-5.317371,-0.374321,-0.910935,0.173437,0.052651,0.234010,-0.107641,-6.965179,3.689941,38.387878,,,,,,
1484030199.984930,-2.273198,1.209519,1.256434,3.164913,0.972658,-5.981979,-0.269801,-0.935446,0.228360,0.123301,0.341238,-0.037671,-2.619217,2.710999,40.124329,,,,,,
1484030200.004919,-2.615657,1.237973,1.660665,3.476607,2.362075,-6.244848,-0.164017,-0.945124,0.282559,0.223908,0.448084,0.019443,1.734299,3.158386,42.678650,,,,,,
1484030200.024938,-2.959766,1.210507,2.088604,3.898617,3.354254,-6.399735,-0.063749,-0.935795,0.346734,0.258970,0.481724,0.111930,9.637238,8.032166,49.791138,,,,,,
1484030200.044927,3.082266,1.136489,2.436248,4.160409,4.368371,-6.536173,0.024949,-0.907162,0.420041,0.263030,0.537457,0.210528,9.637238,8.032166,49.791138,,,,,,
,,,,,,,,,,,,,,,,33.759175,-118.389349,309.018311,0.000000,-1.000000,1484030200.004411
1484030200.064947,2.949211,1.034967,2.692240,4.310946,4.800725,-6.569213,0.097616,-0.859846,0.501135,0.213785,0.652296,0.210153,12.290939,13.211609,55.394165,,,,,,
1484030200.084936,2.891413,0.925052,2.878567,4.078101,4.912815,-6.028473,0.148991,-0.798652,0.583058,0.203441,0.820136,0.228771,13.529709,20.344116,61.660339,,,,,,
1484030200.104955,2.881258,0.826861,3.009892,3.393770,4.216711,-4.845807,0.174311,-0.735809,0.654370,0.208593,0.821808,0.329852,12.902161,29.130554,68.665527,,,,,,
1484030200.124944,2.886890,0.760701,3.096839,1.721160,2.760830,-3.053260,0.182506,-0.689430,0.700984,0.167836,0.797813,0.421468,11.375458,38.142517,75.143188,,,,,,
1484030200.144964,2.890817,0.750087,3.128642,-0.767329,0.374168,-0.100907,0.181558,-0.681702,0.708744,0.190253,0.727021,0.493801,11.375458,38.142517,75.143188,,,,,,
1484030200.164953,2.893700,0.806781,3.088904,-3.295748,-2.177931,3.408156,0.169748,-0.722064,0.670678,0.417441,0.612445,0.414481,8.877808,47.980774,81.465210,,,,,,
1484030200.184972,2.932049,0.913772,2.963507,-4.730271,-3.014766,6.106168,0.127047,-0.791813,0.597403,0.564267,0.737080,0.287576,9.829224,43.476074,79.314148,,,,,,
1484030200.204961,3.056401,1.035512,2.748937,-5.269444,-2.366585,7.180743,0.043402,-0.860124,0.508236,0.571786,0.797349,0.161900,10.308990,34.992004,73.732300,,,,,,
1484030200.224981,-2.970515,1.137199,2.422071,-5.368175,-1.401727,7.515359,-0.071526,-0.907460,0.414005,0.528802,0.832341,0.025403,10.110077,25.832886,67.477844,,,,,,
1484030200.244970,-2.562804,1.178596,1.948868,-5.355575,-1.342066,8.502267,-0.209080,-0.924070,0.319968,0.487614,0.817182,-0.124396,10.110077,25.832886,67.477844,,,,,,
1484030200.264990,-2.128969,1.117439,1.437909,-5.317649,-2.036405,9.996287,-0.371511,-0.898982,0.231974,0.422689,0.577799,-0.376703,4.182144,11.350342,56.441345,,,,,,
1484030200.284979,-1.880062,0.961099,1.086206,-4.443060,-3.363214,11.124593,-0.545453,-0.819821,0.174282,0.174786,0.599256,-0.517086,-2.062408,7.902649,51.799255,,,,,,
1484030200.304968,-1.811106,0.758386,0.892743,-2.677695,-4.118897,11.537518,-0.705086,-0.687751,0.172778,-0.004570,0.649558,-0.348376,-9.260483,8.584106,48.859985,,,,,,
1484030200.324987,-1.815243,0.552465,0.783059,-1.313858,-2.952132,10.617197,-0.825927,-0.524787,0.206015,-0.099289,0.660911,-0.125983,-18.534073,13.848206,49.044800,,,,,,
1484030200.344976,-1.805762,0.377645,0.713294,-0.731427,0.164567,8.344047,-0.903994,-0.368732,0.216405,-0.114744,0.588566,0.033946,-18.534073,13.848206,49.044800,,,,,,
1484030200.364996,-1.753608,0.248657,0.675572,-0.147279,2.874977,5.778715,-0.953093,-0.246103,0.176204,-0.365724,0.592431,-0.038890,-36.063095,32.409119,55.375671,,,,,,
1484030200.384985,-1.689990,0.155575,0.668159,0.692527,2.905111,4.173367,-0.980913,-0.154948,0.117476,-0.724714,0.497279,-0.220930,-41.721329,40.595093,57.051270,,,,,,
1484030200.405004,-1.654933,0.080757,0.685799,1.492300,1.218571,3.386370,-0.993215,-0.080670,0.083763,-0.966792,0.475170,-0.086723,-45.512985,47.201721,57.687500,,,,,,
1484030200.424993,-1.643964,0.026696,0.708583,1.105269,0.433037,2.046453,-0.996969,-0.026693,0.073076,-0.714136,0.603856,-0.043367,-48.707993,53.058655,59.078430,,,,,,
1484030200.445013,-1.628162,0.006620,0.717593,0.186738,1.147479,0.348059,-0.998333,-0.006620,0.057333,-0.570087,0.365918,0.216395,-48.707993,53.058655,59.078430,,,,,,
1484030200.465002,-1.592989,0.018340,0.712207,-0.549706,2.100018,-1.115126,-0.999586,-0.018339,0.022187,-0.546191,0.261045,0.307647,-50.862289,57.039246,60.705261,,,,,,
1484030200.485021,-1.541861,0.058884,0.694216,-1.124367,2.671820,-2.599457,-0.997849,-0.058850,-0.028881,-0.555511,0.307568,0.268566,-51.163162,57.037109,58.979919,,,,,,
1484030200.504982,-1.485980,0.126187,0.656532,-1.954168,2.646803,-3.982736,-0.988483,-0.125853,-0.084041,-0.506436,0.142866,-0.003346,-49.604980,54.029419,55.397217,,,,,,
1484030200.525002,-1.419371,0.216896,0.606174,-1.807718,3.148321,-5.309414,-0.965395,-0.215199,-0.147313,-0.227018,0.124547,-0.014354,-47.011215,48.243591,50.780151,,,,,,
1484030200.544991,-1.329070,0.328647,0.554508,-1.069949,4.352187,-6.342946,-0.918962,-0.322763,-0.226568,0.066515,0.163690,0.098287,-47.011215,48.243591,50.780151,,,,,,
